traj_id,t,fv0_x,fv0_v,fv0_v_noise,fv0_u,fv0_a_ref,fv0_a
1.0,5.2,9.829975,3.7705293,3.9502518,1284.0,1.0,0.71849173
1.0,5.3,10.210617,3.8423629,3.8752499,1284.0,1.0,0.7181819
1.0,5.4,10.598441,3.9141653,3.8453977,1284.0,1.0,0.717869
1.0,5.5,10.9934435,3.9859362,3.912939,1284.0,1.0,0.7175531
1.0,5.6,11.395621,4.0576754,3.9589798,1284.0,1.0,0.71723413
1.0,5.7,11.804972,4.129382,4.1081524,1284.0,1.0,0.71691215
1.0,5.8,12.221491,4.201057,4.1350822,1284.0,1.0,0.7165871
1.0,5.9,12.645176,4.2726994,4.3735237,1284.0,1.0,0.71625906
1.0,6.0,13.076023,4.3443084,4.282192,1284.0,1.0,0.715928
1.0,6.1,13.51403,4.415884,4.464321,1284.0,1.0,0.71559393
1.0,6.2,13.959193,4.4874263,4.5252166,1284.0,1.0,0.71525687
1.0,6.3,14.411509,4.558935,4.6331973,1284.0,1.0,0.71491677
1.0,6.4,14.870973,4.6304092,4.676446,1284.0,1.0,0.7145737
1.0,6.5,15.337584,4.701849,4.52076,1284.0,1.0,0.7142276
1.0,6.6,15.811336,4.7732544,4.72617,1284.0,1.0,0.7138786
1.0,6.7,16.292227,4.844624,4.762166,1284.0,1.0,0.71352655
1.0,6.8,16.780254,4.915959,4.990177,1284.0,1.0,0.7131716
1.0,6.9,17.275414,4.987258,4.8417807,1284.0,1.0,0.7128136
1.0,7.0,17.7777,5.0585213,5.0408344,1284.0,1.0,0.7124527
1.0,7.1,18.287111,5.129748,5.0394483,1284.0,1.0,0.7120888
1.0,7.2,18.803644,5.200938,5.2175393,1284.0,1.0,0.711722
1.0,7.3,19.327293,5.272092,5.408655,1284.0,1.0,0.7113523
1.0,7.4,19.858057,5.3432083,5.244138,1284.0,1.0,0.7109796
1.0,7.5,20.395931,5.4142876,5.3279734,1284.0,1.0,0.710604
1.0,7.6,20.94091,5.4853287,5.5263715,1284.0,1.0,0.71022546
1.0,7.7,21.492992,5.556332,5.385595,1284.0,1.0,0.70984405
1.0,7.8,22.052174,5.6272974,5.67904,1284.0,1.0,0.70945966
1.0,7.9,22.618448,5.6982236,5.687829,1284.0,1.0,0.7090725
1.0,8.0,23.191816,5.7691116,5.876044,1284.0,1.0,0.7086823
1.0,8.1,23.772268,5.83996,5.856084,1284.0,1.0,0.70828927
1.0,8.2,24.359806,5.910769,5.876176,1284.0,1.0,0.7078934
1.0,8.3,24.954422,5.9815383,6.007994,1284.0,1.0,0.7074946
1.0,8.4,25.556112,6.052268,5.948836,1284.0,1.0,0.70709294
1.0,8.5,26.164875,6.1229568,6.3211703,1284.0,1.0,0.70668846
1.0,8.6,26.780704,6.1936054,6.177049,1284.0,1.0,0.7062811
1.0,8.7,27.403597,6.264213,6.4021225,1284.0,1.0,0.7058709
1.0,8.8,28.033548,6.3347797,6.153092,1284.0,1.0,0.70545787
1.0,8.9,28.670553,6.405305,6.3419056,1284.0,1.0,0.705042
1.0,9.0,29.31461,6.475788,6.447431,1284.0,1.0,0.70462334
1.0,9.1,29.965714,6.5462294,6.5553455,1284.0,1.0,0.7042018
1.0,9.2,30.62386,6.6166286,6.472776,1284.0,1.0,0.7037775
1.0,9.3,31.289042,6.686985,6.690967,1284.0,1.0,0.70335037
1.0,9.4,31.961258,6.757299,6.6154556,1284.0,1.0,0.70292044
1.0,9.5,32.640507,6.8275695,6.722399,1284.0,1.0,0.70248777
1.0,9.6,33.326775,6.8977966,6.9099936,1284.0,1.0,0.7020523
1.0,9.7,34.02007,6.96798,6.9942694,1284.0,1.0,0.701614
1.0,9.8,34.720375,7.03812,7.2512555,1284.0,1.0,0.701173
1.0,9.9,35.427696,7.108215,7.0062757,1284.0,1.0,0.7007292
1.0,10.0,36.142025,7.1782656,7.303194,1284.0,1.0,0.7002827
1.0,10.1,36.863354,7.2482715,7.2605906,1284.0,1.0,0.6998334
1.0,10.2,37.591682,7.3182325,7.303503,1284.0,1.0,0.6993814
1.0,10.3,38.327003,7.3881483,7.481974,1284.0,1.0,0.6989267
1.0,10.4,39.069313,7.4580183,7.430747,1284.0,1.0,0.6984692
1.0,10.5,39.81861,7.5278425,7.710093,1284.0,1.0,0.6980091
1.0,10.6,40.574886,7.59762,7.707705,1284.0,1.0,0.6975462
1.0,10.7,41.33814,7.6673517,7.7688675,1284.0,1.0,0.6970806
1.0,10.8,42.108356,7.7370367,7.604768,1284.0,1.0,0.69661236
1.0,10.9,42.885544,7.8066745,7.8602605,1284.0,1.0,0.6961414
1.0,11.0,43.669693,7.8762646,7.938364,1284.0,1.0,0.6956678
1.0,11.1,44.460796,7.945808,7.8120217,1284.0,1.0,0.6951915
1.0,11.2,45.258854,8.015303,8.285865,1284.0,1.0,0.6947126
1.0,11.3,46.063866,8.08475,8.031331,1284.0,1.0,0.694231
1.0,11.4,46.87582,8.154149,8.258428,1284.0,1.0,0.69374675
1.0,11.5,47.694717,8.2235,8.220885,1284.0,1.0,0.6932599
1.0,11.6,48.52055,8.292802,8.466757,1284.0,1.0,0.6927704
1.0,11.7,49.353317,8.362055,8.249004,1284.0,1.0,0.6922783
1.0,11.8,50.193005,8.431258,8.512899,1284.0,1.0,0.6917836
1.0,11.9,51.039616,8.500412,8.613073,1284.0,1.0,0.6912863
1.0,12.0,51.893143,8.569516,8.642719,1284.0,1.0,0.69078636
1.0,12.1,52.753582,8.63857,8.819807,1284.0,1.0,0.6902839
1.0,12.2,53.620922,8.707574,8.824455,1284.0,1.0,0.6897788
1.0,12.3,54.495163,8.776527,8.822911,1284.0,1.0,0.6892712
1.0,12.4,55.376297,8.845429,8.788699,1284.0,1.0,0.688761
1.0,12.5,56.26432,8.91428,8.930104,1284.0,1.0,0.6882483
1.0,12.6,57.15923,8.98308,9.03858,1284.0,1.0,0.687733
1.0,12.7,58.061016,9.051828,9.110303,1284.0,1.0,0.68721515
1.0,12.8,58.969673,9.120524,9.138747,1284.0,1.0,0.6866948
1.0,12.9,59.8852,9.189168,9.332295,1284.0,1.0,0.68617195
1.0,13.0,60.80759,9.25776,9.277083,1284.0,1.0,0.68564653
1.0,13.1,61.736835,9.326299,9.389611,1284.0,1.0,0.6851187
1.0,13.2,62.672928,9.394785,9.325993,1284.0,1.0,0.6845883
1.0,13.3,63.61587,9.463218,9.46917,1284.0,1.0,0.6840555
1.0,13.4,64.56565,9.531597,9.402953,1284.0,1.0,0.68352014
1.0,13.5,65.52227,9.599923,9.756157,1284.0,1.0,0.6829824
1.0,13.6,66.48572,9.668195,9.66053,1284.0,1.0,0.6824421
1.0,13.7,67.455986,9.736413,9.85486,1284.0,1.0,0.6818994
1.0,13.8,68.433075,9.804576,9.865017,1284.0,1.0,0.68135434
1.0,13.9,69.41698,9.8726845,9.897245,1284.0,1.0,0.68080676
1.0,14.0,70.40768,9.940739,9.855589,1284.0,1.0,0.6802568
1.0,14.1,71.40519,10.008738,9.914886,1284.0,1.0,0.67970437
1.0,14.2,72.40949,10.07668,10.29937,1284.0,1.0,0.6791496
1.0,14.3,73.420586,10.144568,10.152129,1284.0,1.0,0.67859244
1.0,14.4,74.43847,10.2123995,10.17901,1284.0,1.0,0.6780328
1.0,14.5,75.46312,10.280175,10.281848,1284.0,1.0,0.6774709
1.0,14.6,76.49455,10.347895,10.318168,1284.0,1.0,0.6769066
1.0,14.7,77.53275,10.415558,10.498831,1284.0,1.0,0.6763399
1.0,14.8,78.577705,10.483164,10.522111,1284.0,1.0,0.6757709
1.0,14.9,79.629425,10.550713,10.420213,1284.0,1.0,0.6751995
1.0,15.0,80.68789,10.618204,10.518815,1284.0,1.0,0.6746258
1.0,15.1,81.7531,10.685638,10.783983,1284.0,1.0,0.6740498
1.0,15.2,82.82504,10.753015,10.801072,1284.0,1.0,0.6734715
1.0,15.3,83.903725,10.8203335,10.80832,1284.0,1.0,0.67289084
1.0,15.4,84.98913,10.887593,10.989733,1284.0,1.0,0.67230797
1.0,15.5,86.08125,10.954795,11.039653,1284.0,1.0,0.6717227
1.0,15.6,87.1801,11.021938,10.935493,1284.0,1.0,0.67113525
1.0,15.7,88.28565,11.089023,11.105312,1284.0,1.0,0.6705455
1.0,15.8,89.3979,11.156048,11.118066,1284.0,1.0,0.6699535
1.0,15.9,90.51685,11.223014,11.362899,1284.0,1.0,0.66935927
1.0,16.0,91.6425,11.28992,11.294907,1284.0,1.0,0.66876274
1.0,16.1,92.774826,11.356766,11.35374,1284.0,1.0,0.668164
1.0,16.2,93.91383,11.4235525,11.50014,1284.0,1.0,0.6675631
1.0,16.3,95.05952,11.490278,11.48271,1284.0,1.0,0.66695994
1.0,16.4,96.21186,11.556945,11.614375,1284.0,1.0,0.6663546
1.0,16.5,97.37087,11.623549,11.663677,1284.0,1.0,0.66574705
1.0,16.6,98.53654,11.690094,11.64362,1284.0,1.0,0.66513735
1.0,16.7,99.70885,11.756577,11.726755,1284.0,1.0,0.66452545
1.0,16.8,100.88781,11.822998,11.9584675,1284.0,1.0,0.6639114
1.0,16.9,102.0734,11.8893585,11.845244,1284.0,1.0,0.6632952
1.0,17.0,103.265625,11.955657,12.015367,1284.0,1.0,0.6626768
1.0,17.1,104.46447,12.0218935,12.005901,1284.0,1.0,0.6620563
1.0,17.2,105.66994,12.088068,12.138076,1284.0,1.0,0.66143376
1.0,17.3,106.88202,12.15418,12.264203,1284.0,1.0,0.66080904
1.0,17.4,108.1007,12.220229,12.315538,1284.0,1.0,0.6601822
1.0,17.5,109.32599,12.286216,12.306908,1284.0,1.0,0.6595533
1.0,17.6,110.55787,12.352139,12.4217415,1284.0,1.0,0.65892226
1.0,17.7,111.79633,12.417999,12.559705,1284.0,1.0,0.6582892
1.0,17.8,113.041374,12.483796,12.534071,1284.0,1.0,0.65765405
1.0,17.9,114.293,12.549529,12.465192,1284.0,1.0,0.6570168
1.0,18.0,115.551186,12.615199,12.622712,1284.0,1.0,0.65637755
1.0,18.1,116.81594,12.680804,12.521449,1284.0,1.0,0.65573627
1.0,18.2,118.08725,12.746345,12.901648,1284.0,1.0,0.65509295
1.0,18.3,119.365105,12.811822,12.816827,1284.0,1.0,0.6544476
1.0,18.4,120.649506,12.8772335,12.743118,1284.0,1.0,0.6538003
1.0,18.5,121.94044,12.94258,12.911568,1284.0,1.0,0.653151
1.0,18.6,123.23791,13.007863,12.971793,1284.0,1.0,0.6524996
1.0,18.7,124.54189,13.073079,13.079827,1284.0,1.0,0.65184635
1.0,18.8,125.8524,13.138231,13.209423,1284.0,1.0,0.65119106
1.0,18.9,127.16942,13.203317,13.213613,1284.0,1.0,0.65053385
1.0,19.0,128.49295,13.268336,13.071057,1284.0,1.0,0.6498746
1.0,19.1,129.82297,13.33329,13.296789,1284.0,1.0,0.64921355
1.0,19.2,131.15947,13.398178,13.35293,1284.0,1.0,0.6485505
1.0,19.3,132.50247,13.462999,13.688455,1284.0,1.0,0.64788556
1.0,19.4,133.85194,13.527754,13.589726,1284.0,1.0,0.64721864
1.0,19.5,135.20789,13.592442,13.445119,1284.0,1.0,0.6465499
1.0,19.6,136.5703,13.657063,13.522082,1284.0,1.0,0.6458792
1.0,19.7,137.93916,13.721617,13.939084,1284.0,1.0,0.6452067
1.0,19.8,139.31448,13.786103,13.589569,1284.0,1.0,0.64453226
1.0,19.9,140.69626,13.850522,13.906156,1284.0,1.0,0.64385605
1.0,20.0,142.08446,13.914873,13.879132,1284.0,1.0,0.6431779
1.0,20.1,143.4791,13.9791565,14.060653,1284.0,1.0,0.64249796
1.0,20.2,144.88016,14.043371,13.934239,1284.0,1.0,0.6418162
1.0,20.3,146.28763,14.107518,14.175707,1284.0,1.0,0.6411326
1.0,20.4,147.70152,14.171597,14.274514,1284.0,1.0,0.6404472
1.0,20.5,149.12181,14.235606,14.199864,1284.0,1.0,0.63975996
1.0,20.6,150.54851,14.299547,14.384128,1284.0,1.0,0.639071
1.0,20.7,151.98158,14.36342,14.210108,1284.0,1.0,0.6383802
1.0,20.8,153.42105,14.427222,14.261985,1284.0,1.0,0.6376877
1.0,20.9,154.8669,14.490955,14.481412,1284.0,1.0,0.63699335
1.0,21.0,156.31912,14.55462,14.549181,1284.0,1.0,0.63629735
1.0,21.1,157.7777,14.618214,14.510284,1284.0,1.0,0.63559955
1.0,21.2,159.24263,14.681739,14.618005,1284.0,1.0,0.63490003
1.0,21.3,160.71391,14.745193,14.589078,1284.0,1.0,0.6341988
1.0,21.4,162.19154,14.808578,14.734594,1284.0,1.0,0.63349587
1.0,21.5,163.6755,14.871891,14.89828,1284.0,1.0,0.6327912
1.0,21.6,165.1658,14.935134,14.868117,1284.0,1.0,0.6320849
1.0,21.7,166.66241,14.998307,15.000427,1284.0,1.0,0.6313769
1.0,21.8,168.16534,15.061409,15.064078,1284.0,1.0,0.63066727
1.0,21.9,169.67459,15.124439,14.983954,1284.0,1.0,0.62995595
1.0,22.0,171.19012,15.187399,15.11727,1284.0,1.0,0.62924296
1.0,22.1,172.71196,15.250287,15.232264,1284.0,1.0,0.62852836
1.0,22.2,174.24008,15.313104,15.450721,1284.0,1.0,0.62781215
1.0,22.3,175.77449,15.375849,15.356432,1284.0,1.0,0.62709427
1.0,22.4,177.31516,15.438521,15.33979,1284.0,1.0,0.62637484
1.0,22.5,178.8621,15.501122,15.450999,1284.0,1.0,0.6256538
1.0,22.6,180.4153,15.563652,15.514222,1284.0,1.0,0.62493116
1.0,22.7,181.97475,15.626108,15.661073,1284.0,1.0,0.62420696
1.0,22.8,183.54044,15.688493,15.748652,1284.0,1.0,0.62348115
1.0,22.9,185.11237,15.750804,15.736646,1284.0,1.0,0.62275386
1.0,23.0,186.69052,15.813043,15.67783,1284.0,1.0,0.62202495
1.0,23.1,188.2749,15.875208,15.949305,1284.0,1.0,0.62129456
1.0,23.2,189.86551,15.937301,15.741936,1284.0,1.0,0.6205626
1.0,23.3,191.46231,15.99932,16.032743,1284.0,1.0,0.6198292
1.0,23.4,193.06532,16.061266,16.138193,1284.0,1.0,0.61909425
1.0,23.5,194.67451,16.123138,16.260286,1284.0,1.0,0.6183578
1.0,23.6,196.2899,16.184937,16.133268,1284.0,1.0,0.6176199
1.0,23.7,197.91147,16.246662,16.261719,1284.0,1.0,0.6168805
1.0,23.8,199.5392,16.308313,16.222124,1284.0,1.0,0.6161396
1.0,23.9,201.1731,16.36989,16.514683,1284.0,1.0,0.6153973
1.0,24.0,202.81316,16.431393,16.466745,1284.0,1.0,0.6146535
1.0,24.1,204.45937,16.49282,16.415709,1284.0,1.0,0.61390835
1.0,24.2,206.11171,16.554174,16.62988,1284.0,1.0,0.61316174
1.0,24.3,207.77019,16.615452,16.557093,1284.0,1.0,0.6124137
1.0,24.4,209.4348,16.676657,16.629902,1284.0,1.0,0.6116643
1.0,24.5,211.10551,16.737785,16.61809,1284.0,1.0,0.61091346
1.0,24.6,212.78236,16.79884,16.799616,1284.0,1.0,0.61016124
1.0,24.7,214.4653,16.859818,17.029509,1284.0,1.0,0.60940766
1.0,24.8,216.15434,16.920721,16.97517,1284.0,1.0,0.6086528
1.0,24.9,217.84947,16.981548,17.059368,1284.0,1.0,0.60789645
1.0,25.0,219.55067,17.0423,16.900383,1284.0,1.0,0.6071389
1.0,25.1,221.25797,17.102976,17.027914,1284.0,1.0,0.60637987
1.0,25.2,222.97131,17.163576,17.108702,1284.0,1.0,0.6056196
1.0,25.3,224.69072,17.2241,17.217318,1284.0,1.0,0.60485804
1.0,25.4,226.41618,17.284548,17.172506,1284.0,1.0,0.60409516
1.0,25.5,228.14769,17.34492,17.336966,1284.0,1.0,0.60333097
1.0,25.6,229.88522,17.405214,17.59486,1284.0,1.0,0.6025655
1.0,25.7,231.6288,17.465433,17.504858,1284.0,1.0,0.60179883
1.0,25.8,233.37839,17.525574,17.491531,1284.0,1.0,0.6010308
1.0,25.9,235.13399,17.585638,17.511269,1284.0,1.0,0.6002616
1.0,26.0,236.89558,17.645626,17.74752,1284.0,1.0,0.5994911
1.0,26.1,238.6632,17.705538,17.713078,1284.0,1.0,0.5987194
1.0,26.2,240.43678,17.765371,17.701824,1284.0,1.0,0.5979465
1.0,26.3,242.21635,17.825127,17.791983,1284.0,1.0,0.5971724
1.0,26.4,244.0019,17.884806,17.83434,1284.0,1.0,0.5963971
1.0,26.5,245.79343,17.944407,18.076279,1284.0,1.0,0.5956206
1.0,26.6,247.5909,18.003931,18.054071,1284.0,1.0,0.5948429
1.0,26.7,249.39432,18.063375,18.022537,1284.0,1.0,0.59406406
1.0,26.8,251.20367,18.122744,18.180664,1284.0,1.0,0.593284
1.0,26.9,253.01897,18.182034,18.042294,1284.0,1.0,0.59250283
1.0,27.0,254.8402,18.241245,18.211056,1284.0,1.0,0.5917206
1.0,27.1,256.66733,18.300377,18.262075,1284.0,1.0,0.59093714
1.0,27.2,258.5004,18.359432,18.251925,1284.0,1.0,0.5901526
1.0,27.3,260.33936,18.41841,18.506386,1284.0,1.0,0.589367
1.0,27.4,262.1842,18.477306,18.493402,1284.0,1.0,0.5885802
1.0,27.5,264.03494,18.536125,18.552355,1284.0,1.0,0.5877924
1.0,27.6,265.89154,18.594866,18.614695,1284.0,1.0,0.58700347
1.0,27.7,267.75403,18.653526,18.870237,1284.0,1.0,0.58621347
1.0,27.8,269.62238,18.712109,18.834852,1284.0,1.0,0.58542246
1.0,27.9,271.49658,18.77061,18.715134,1284.0,1.0,0.58463037
1.0,28.0,273.37662,18.829035,18.963762,1284.0,1.0,0.5838373
1.0,28.1,275.2625,18.887379,18.957037,1284.0,1.0,0.5830431
1.0,28.2,277.1542,18.945644,19.048923,1284.0,1.0,0.582248
1.0,28.3,279.05176,19.00383,19.039532,1284.0,1.0,0.5814518
1.0,28.4,280.9551,19.061935,18.958227,1284.0,1.0,0.5806546
1.0,28.5,282.86426,19.11996,19.003918,1284.0,1.0,0.57985646
1.0,28.6,284.7792,19.177906,19.237528,1284.0,1.0,0.57905734
1.0,28.7,286.69995,19.235773,19.357067,1284.0,1.0,0.57825726
1.0,28.8,288.62646,19.293558,19.338102,1284.0,1.0,0.5774562
1.0,28.9,290.55875,19.351265,19.343987,1284.0,1.0,0.5766542
1.0,29.0,292.49683,19.40889,19.391039,1284.0,1.0,0.57585126
1.0,29.1,294.44064,19.466434,19.577202,1284.0,1.0,0.5750474
1.0,29.2,296.3902,19.5239,19.502869,1284.0,1.0,0.5742426
1.0,29.3,298.3455,19.581284,19.527418,1284.0,1.0,0.5734369
1.0,29.4,300.30652,19.638588,19.56823,1284.0,1.0,0.57263035
1.0,29.5,302.27325,19.69581,19.527496,1284.0,1.0,0.5718229
1.0,29.6,304.24573,19.752953,19.715954,1284.0,1.0,0.5710145
1.0,29.7,306.2239,19.810013,19.90246,1284.0,1.0,0.5702053
1.0,29.8,308.20776,19.866993,19.85127,1284.0,1.0,0.5693952
1.0,29.9,310.19733,19.923893,19.971233,1284.0,1.0,0.56858426
1.0,30.0,312.19254,19.980711,20.020777,1284.0,1.0,0.5677725
