t,fv0_x_noise,fv0_v_noise,fv0_x,fv0_v,fv0_u,fv0_a,fv0_a_noise,lv_x,lv_v,d_fv0_lv,d*_fv0_lv,fv0_a_ref
120.9,2105.9268,21.320606,2105.577,21.502094,330.56274,-0.19725782,-0.19043647,2129.0835,21.34062,23.50653,23.502094,0.25744763
121.0,2107.4773,21.514542,2107.726,21.48495,344.5182,-0.18612781,-0.24242537,2131.2166,21.323809,23.490637,23.48495,0.26831636
121.1,2109.7354,21.478119,2109.874,21.464577,394.09238,-0.14720842,-0.20933942,2133.3481,21.307549,23.474295,23.464577,0.30692554
121.2,2111.8765,21.402115,2112.0203,21.444696,439.15488,-0.11181052,-0.11575182,2135.4783,21.291843,23.45799,23.444696,0.34202093
121.3,2114.343,21.266819,2114.164,21.432533,401.17734,-0.14120309,-0.13721025,2137.6067,21.27669,23.442616,23.432533,0.3124434
121.4,2116.2468,21.470676,2116.306,21.423538,330.29825,-0.19626816,-0.19570154,2139.7336,21.262089,23.427675,23.423538,0.25724164
121.5,2118.697,21.531929,2118.4473,21.404737,368.673,-0.16609572,-0.13229063,2141.8591,21.248041,23.41169,23.404737,0.2871285
121.6,2120.4531,21.408867,2120.588,21.38107,463.05005,-0.09223413,-0.10300796,2143.9832,21.23469,23.395279,23.38107,0.36063087
121.7,2122.781,21.286951,2122.7253,21.371698,404.7659,-0.13748462,-0.10933566,2146.106,21.22218,23.380733,23.371698,0.31523824
121.8,2124.6938,21.368649,2124.861,21.364193,330.13055,-0.19549805,-0.20272739,2148.2278,21.21051,23.36665,23.364193,0.257111
121.9,2127.4258,21.207481,2126.9968,21.344093,397.6485,-0.1426094,-0.05144146,2150.3481,21.199682,23.351374,23.344093,0.3096951
122.0,2128.894,21.426764,2129.1316,21.320969,503.14688,-0.06009543,-0.056059744,2152.4678,21.189695,23.336071,23.320969,0.39185897
122.1,2131.3247,21.32494,2131.263,21.316755,407.3124,-0.13466913,-0.017633002,2154.5862,21.18055,23.323349,23.316755,0.3172215
122.2,2133.5198,21.134058,2133.393,21.310875,335.3475,-0.19062759,-0.17302701,2156.7039,21.172245,23.31083,23.310875,0.26117408
122.3,2135.6064,21.25967,2135.5237,21.289738,436.0524,-0.111877404,-0.12256126,2158.8206,21.164782,23.29695,23.289738,0.33960468
122.4,2137.6162,21.314041,2137.6533,21.26771,552.7488,-0.02065963,-0.06563203,2160.9368,21.158157,23.283422,23.26771,0.4304897
122.5,2139.7534,21.234615,2139.7793,21.26792,432.98984,-0.113933,-0.18607743,2163.0522,21.152376,23.272987,23.26792,0.3372195
122.6,2141.9136,21.235735,2141.9048,21.263325,373.3233,-0.16033289,-0.209905,2165.1672,21.14779,23.262508,23.263325,0.29075024
122.7,2144.0017,21.12081,2144.0312,21.24325,491.71442,-0.067825004,-0.11180532,2167.282,21.14476,23.250797,23.24325,0.38295513
122.8,2146.3489,21.283634,2146.1562,21.22698,578.1469,-0.0002646071,0.019476393,2169.3965,21.143284,23.240187,23.22698,0.4502702
122.9,2148.7202,21.165262,2148.278,21.230108,462.8957,-0.09007132,-0.11637959,2171.5107,21.14336,23.23257,23.230108,0.36051065
123.0,2150.2888,21.009657,2150.4004,21.225302,445.23657,-0.10375206,-0.09440571,2173.6252,21.144993,23.224798,23.225302,0.34675744
123.1,2152.2493,21.172264,2152.5232,21.20939,560.3266,-0.013878324,0.050220594,2175.7397,21.148176,23.216555,23.20939,0.4363914
123.2,2154.627,21.301363,2154.6445,21.203249,580.57886,0.0019869548,-0.0024034628,2177.8547,21.152916,23.210337,23.203249,0.4521642
123.3,2157.28,21.168842,2156.7642,21.207535,499.25925,-0.0614106,0.042547237,2179.9705,21.159208,23.206264,23.207535,0.3888312
123.4,2158.7239,21.377485,2158.8845,21.203686,519.59436,-0.045515355,-0.1043059,2182.0867,21.167057,23.202202,23.203686,0.40466848
123.5,2161.3333,21.236483,2161.0056,21.193584,621.41736,0.033938166,0.026408987,2184.2039,21.176456,23.198408,23.193584,0.4839699
123.6,2163.4607,21.22888,2163.1252,21.195004,609.68896,0.024782537,-0.0021831088,2186.322,21.186916,23.196978,23.195004,0.47483563
123.7,2165.1333,21.18949,2165.2441,21.20233,544.537,-0.026069194,0.020756135,2188.4414,21.19794,23.19723,23.20233,0.4240942
123.8,2167.478,21.195173,2167.3643,21.202002,573.699,-0.0033524106,-0.11534199,2190.5618,21.20953,23.197529,23.202002,0.44680604
123.9,2169.8108,21.16988,2169.485,21.196222,672.7113,0.073847026,0.0016912583,2192.6833,21.221684,23.198095,23.196222,0.52391845
124.0,2171.5295,21.170586,2171.6052,21.200811,668.3519,0.070382774,0.065015435,2194.8062,21.2344,23.200747,23.200811,0.5205233
124.1,2173.684,21.267462,2173.7249,21.214376,575.5209,-0.002119898,0.07544899,2196.9302,21.24768,23.20529,23.214376,0.44822496
124.2,2175.7297,21.12601,2175.846,21.219595,583.16486,0.0037547576,0.01504685,2199.0557,21.261528,23.209661,23.219595,0.45417824
124.3,2177.7659,21.107485,2177.9688,21.215075,706.2346,0.099671565,0.032094195,2201.1826,21.275938,23.21367,23.215075,0.55002695
124.4,2179.962,21.103645,2180.0918,21.215965,778.94403,0.1562854,0.096427076,2203.3108,21.29091,23.21907,23.215965,0.6066542
124.5,2181.9683,21.441982,2182.2131,21.237417,635.49475,0.044241417,0.1278909,2205.4407,21.30645,23.227615,23.237417,0.4949336
124.6,2184.3428,21.306396,2184.336,21.253363,558.3099,-0.016111976,-0.047168717,2207.572,21.321589,23.236187,23.253363,0.43482074
124.7,2186.3079,21.281197,2186.462,21.250748,686.82544,0.08401752,0.036869355,2209.705,21.335365,23.243126,23.250748,0.5349108
124.8,2188.636,21.137335,2188.5894,21.243086,871.7901,0.22818658,0.3020552,2211.839,21.347776,23.24986,23.243086,0.67896426
124.9,2190.4033,21.323517,2190.7146,21.261183,775.20667,0.15269274,0.20324759,2213.9744,21.358826,23.259867,23.261183,0.6037435
125.0,2192.907,21.268948,2192.8406,21.280605,662.7183,0.064791664,0.12849465,2216.1108,21.368511,23.270145,23.280605,0.51613575
125.1,2195.1362,21.305477,2194.9695,21.284061,722.0766,0.110968664,0.06346657,2218.248,21.376835,23.278551,23.284061,0.56236494
125.2,2196.7007,21.189228,2197.0994,21.28689,784.5801,0.15960462,0.08334935,2220.3862,21.383793,23.286777,23.28689,0.6110437
125.3,2199.3032,21.319508,2199.2283,21.303482,691.98926,0.08724258,0.09390091,2222.525,21.389389,23.296412,23.303482,0.53893244
125.4,2201.6045,21.270956,2201.359,21.313341,667.3732,0.06792214,0.08467844,2224.664,21.393621,23.304964,23.313341,0.5197611
125.5,2203.2493,21.23924,2203.4912,21.315802,717.1291,0.10663551,0.12486561,2226.8035,21.39649,23.312271,23.315802,0.55851173
125.6,2205.9578,21.398048,2205.6233,21.324638,692.2188,0.08710132,0.16101052,2228.943,21.398909,23.319916,23.324638,0.53911126
125.7,2207.8394,21.183393,2207.7556,21.337166,624.06433,0.033831853,-0.0528565,2231.0833,21.40179,23.32762,23.337166,0.4860314
125.8,2209.7485,21.398512,2209.8894,21.342035,637.36847,0.04411959,0.08710434,2233.2236,21.405136,23.334118,23.342035,0.4963929
125.9,2212.0134,21.409616,2212.0247,21.341167,711.7952,0.10209748,0.047266226,2235.3643,21.408945,23.339703,23.341167,0.55435765
126.0,2214.271,21.260962,2214.1594,21.348927,690.9871,0.08577428,0.12856105,2237.5054,21.413216,23.346113,23.348927,0.538152
126.1,2216.3086,21.283815,2216.2935,21.365847,569.6278,-0.008998796,-0.03274663,2239.647,21.41795,23.353468,23.365847,0.44363534
126.2,2218.5374,21.349764,2218.4294,21.372066,565.2599,-0.012494871,-0.05319346,2241.789,21.42315,23.359482,23.372066,0.44023356
126.3,2220.3835,21.39312,2220.5676,21.364916,707.4388,0.09834474,0.06784961,2243.9316,21.42881,23.36389,23.364916,0.5509648
126.4,2222.74,21.34648,2222.706,21.361765,806.8304,0.1758003,0.10351978,2246.0747,21.434933,23.368765,23.361765,0.62837255
126.5,2224.5598,21.423252,2224.8425,21.379896,674.93,0.0727992,0.074820645,2248.2188,21.44152,23.376173,23.379896,0.5256464
126.6,2226.958,21.5673,2226.9802,21.391003,619.1979,0.029225608,-0.009408061,2250.363,21.447632,23.38279,23.391003,0.48224133
126.7,2228.9395,21.33787,2229.1204,21.388641,707.4432,0.09798832,0.13730323,2252.508,21.452328,23.38778,23.388641,0.55096817
126.8,2231.113,21.220959,2231.2603,21.392477,723.67017,0.11056797,0.14257078,2254.6536,21.455606,23.393343,23.392477,0.5636061
126.9,2233.6465,21.488401,2233.3994,21.40581,630.8873,0.038104817,0.12251267,2256.799,21.457472,23.39977,23.40581,0.4913453
127.0,2235.7583,21.578693,2235.54,21.410362,627.83704,0.035660032,0.053976405,2258.9448,21.45792,23.404827,23.410362,0.48896965
127.1,2237.8037,21.447546,2237.682,21.408268,690.42377,0.084435366,0.11046926,2261.0906,21.456953,23.408684,23.408268,0.5377132
127.2,2239.6045,21.30716,2239.823,21.415936,638.6169,0.043970883,0.113975875,2263.2363,21.45457,23.413189,23.415936,0.49736515
127.3,2241.901,21.413324,2241.964,21.425714,555.28876,-0.021074988,-0.052458122,2265.3816,21.450773,23.417381,23.425714,0.43246788
127.4,2244.3494,21.312325,2244.1067,21.424177,586.53625,0.0032844122,-0.071128495,2267.5264,21.445559,23.41962,23.424177,0.45680392
127.5,2246.2786,21.480564,2246.25,21.416279,677.64856,0.074364185,0.08436889,2269.6707,21.43893,23.420431,23.416279,0.52776366
127.6,2248.8557,21.287485,2248.3918,21.422615,605.77747,0.01829354,-0.05283813,2271.8142,21.432032,23.42223,23.422615,0.4717893
127.7,2250.6116,21.404825,2250.533,21.43484,465.1849,-0.091388,0.03130893,2273.957,21.426012,23.424118,23.43484,0.36229354
127.8,2252.7144,21.329033,2252.6758,21.429466,513.6902,-0.053529635,0.01924528,2276.0994,21.420868,23.423466,23.429466,0.40007025
127.9,2254.7585,21.424046,2254.8203,21.411364,699.2541,0.09126555,0.19946437,2278.2412,21.416603,23.420952,23.411364,0.5445904
128.0,2256.989,21.37623,2256.9622,21.412865,669.6214,0.06816438,0.07128672,2280.3828,21.413216,23.420471,23.412865,0.52151203
128.1,2259.072,21.445934,2259.1025,21.428257,488.1209,-0.073425055,-0.045896374,2282.524,21.410706,23.421448,23.428257,0.38015646
128.2,2261.3865,21.426384,2261.2449,21.424149,520.50525,-0.04814115,-0.07111493,2284.6648,21.409075,23.42005,23.424149,0.40537792
128.3,2263.58,21.307325,2263.3887,21.40599,707.97266,0.09813734,0.14228357,2286.8057,21.40832,23.41699,23.40599,0.5513806
128.4,2265.3728,21.473127,2265.53,21.41044,650.69824,0.0534635,-0.0073136603,2288.9465,21.408443,23.416641,23.41044,0.5067743
128.5,2267.4043,21.415106,2267.6704,21.419981,540.72266,-0.032332182,-0.15948685,2291.0874,21.409443,23.417013,23.419981,0.42112356
128.6,2269.4456,21.315838,2269.8127,21.41469,594.9796,0.010004386,-0.029531145,2293.2285,21.410746,23.4158,23.41469,0.46337977
128.7,2272.0566,21.63179,2271.955,21.407698,668.7711,0.06758065,-0.005193029,2295.3696,21.411776,23.414532,23.407698,0.5208498
128.8,2273.875,21.46323,2274.0957,21.415586,580.53,-0.0012627782,0.07263356,2297.5107,21.412529,23.415121,23.415586,0.4521262
128.9,2275.8064,21.402342,2276.237,21.417667,556.0416,-0.020366378,0.07041749,2299.652,21.41301,23.415106,23.417667,0.4330542
129.0,2278.457,21.553083,2278.3792,21.411562,620.97095,0.030294381,-0.03985207,2301.7935,21.413216,23.41418,23.411562,0.48362222
129.1,2281.0193,21.595995,2280.5208,21.411814,616.167,0.026549187,0.091134965,2303.9348,21.413149,23.414026,23.411814,0.47988087
129.2,2282.6602,21.40437,2282.6614,21.418905,536.1088,-0.03590915,0.011660098,2306.076,21.412807,23.414675,23.418905,0.41753024
129.3,2284.9707,21.452587,2284.803,21.417849,544.3354,-0.029486107,-0.10797494,2308.2173,21.412191,23.414345,23.417849,0.42393723
129.4,2286.9617,21.310482,2286.9453,21.409283,633.6642,0.04021471,0.020701332,2310.3584,21.4113,23.413095,23.409283,0.49350792
129.5,2289.067,21.394814,2289.0867,21.409533,625.54395,0.033886712,0.0048785275,2312.4995,21.410137,23.412819,23.409533,0.48718375
129.6,2291.4104,21.40154,2291.2266,21.421446,489.9164,-0.07192317,-0.034523398,2314.6406,21.40922,23.41386,23.421446,0.38155484
129.7,2293.3098,21.439896,2293.368,21.421412,486.22256,-0.074799486,-0.13623846,2316.7815,21.40907,23.413488,23.421412,0.378678
129.8,2295.5645,21.439869,2295.511,21.406593,646.07587,0.04992196,0.044978328,2318.9224,21.409683,23.411436,23.406593,0.50317436
129.9,2297.7173,21.45522,2297.653,21.399237,726.9559,0.113024294,0.078727566,2321.0635,21.411066,23.410366,23.399237,0.566165
130.0,2299.6592,21.43643,2299.7927,21.412666,583.81354,0.0013388048,0.025005864,2323.2046,21.413216,23.411892,23.412666,0.45468342
130.1,2302.132,21.294828,2301.9336,21.415901,555.5939,-0.020688243,-0.031527847,2325.3462,21.416132,23.412426,23.415901,0.43270552
130.2,2304.041,21.313152,2304.0762,21.407,663.9982,0.06387403,0.037111744,2327.4878,21.419815,23.411785,23.407,0.5171326
130.3,2306.0662,21.354721,2306.2173,21.40936,653.6899,0.055809863,0.045145035,2329.6301,21.424265,23.412748,23.40936,0.5091043
130.4,2308.4653,21.389357,2308.3582,21.417582,584.1041,0.0014904789,0.10329262,2331.7727,21.429482,23.414722,23.417582,0.45490977
130.5,2310.3203,21.522615,2310.5,21.417538,609.84045,0.021535004,0.00069002213,2333.916,21.435463,23.416075,23.417538,0.47495362
130.6,2312.648,21.298403,2312.6423,21.414698,669.70715,0.06820331,0.016153049,2336.0598,21.441456,23.41745,23.414698,0.5215788
130.7,2314.782,21.386683,2314.784,21.422424,615.62756,0.025967864,0.05513954,2338.2043,21.446697,23.420357,23.422424,0.47946075
130.8,2317.143,21.52427,2316.9258,21.428968,575.1122,-0.0056856372,-0.012861871,2340.349,21.451187,23.42333,23.428968,0.4479067
130.9,2319.1638,21.397694,2319.0688,21.427681,620.0413,0.029325461,-0.041436236,2342.4944,21.45493,23.425514,23.427681,0.4828982
131.0,2321.2075,21.470682,2321.2126,21.42464,683.2621,0.07860902,0.19018383,2344.6401,21.45792,23.42755,23.42464,0.53213555
131.1,2323.5186,21.42086,2323.355,21.434814,600.5878,0.014066361,-0.003557586,2346.7861,21.460161,23.43113,23.434814,0.46774754
131.2,2325.7754,21.472586,2325.4973,21.446909,494.84402,-0.068472564,-0.08736604,2348.9321,21.461653,23.43487,23.446909,0.38539255
131.3,2327.7532,21.421091,2327.6416,21.443937,551.05804,-0.024646984,-0.016655216,2351.0784,21.462393,23.436726,23.443937,0.42917293
131.4,2329.7896,21.496822,2329.7874,21.430117,722.69653,0.109238,0.19574384,2353.2246,21.462383,23.437141,23.430117,0.5628478
131.5,2331.6694,21.276217,2331.9316,21.430721,733.12354,0.11734951,0.033362243,2355.3708,21.461624,23.43904,23.430721,0.57096845
131.6,2333.8616,21.408865,2334.0745,21.445196,589.0868,0.0049512996,0.018750593,2357.5168,21.46057,23.442331,23.445196,0.45879036
131.7,2336.158,21.475912,2336.219,21.446255,589.7224,0.0054302122,0.10979382,2359.6628,21.459671,23.443832,23.446255,0.45928538
131.8,2338.2427,21.492002,2338.3647,21.438633,683.64545,0.07869492,0.08513135,2361.8088,21.45893,23.44413,23.438633,0.53243417
131.9,2340.4714,21.594355,2340.5088,21.44506,622.7479,0.031169169,-0.03059753,2363.9546,21.458345,23.445919,23.44506,0.48500615
132.0,2342.6643,21.411062,2342.653,21.450165,575.28156,-0.0058760224,-0.036795866,2366.1006,21.45792,23.44742,23.450165,0.4480386
132.1,2344.9043,21.595064,2344.7983,21.447117,616.1235,0.025978696,0.03632282,2368.2463,21.457651,23.447859,23.447117,0.47984695
132.2,2346.9294,21.380508,2346.9436,21.446411,630.79004,0.03741196,0.10395216,2370.392,21.45754,23.448486,23.446411,0.4912695
132.3,2349.185,21.586184,2349.088,21.45332,561.9266,-0.016325122,-0.033291914,2372.5378,21.457586,23.449944,23.45332,0.4376375
132.4,2351.2458,21.536383,2351.233,21.454638,553.9659,-0.022545066,0.018787524,2374.6836,21.45779,23.450697,23.454638,0.4314376
132.5,2352.9836,21.357437,2353.3787,21.448782,624.36505,0.032372,-0.039396442,2376.8293,21.45815,23.450577,23.448782,0.4862656
132.6,2355.3364,21.478031,2355.5242,21.447327,646.4315,0.049579874,-0.022606045,2378.975,21.458492,23.450953,23.447327,0.50345135
132.7,2357.6394,21.454441,2357.6682,21.459564,518.22003,-0.050459497,-0.074599534,2381.121,21.458641,23.452906,23.459564,0.40359816
132.8,2359.571,21.526743,2359.813,21.464184,472.4368,-0.086186536,-0.0142851,2383.2668,21.458595,23.453922,23.464184,0.36794144
132.9,2362.0796,21.430443,2361.9597,21.45277,600.94934,0.01407482,0.017518552,2385.4128,21.458355,23.453005,23.45277,0.46802908
133.0,2364.4128,21.408686,2364.1067,21.43941,749.6979,0.1301258,0.14461637,2387.5586,21.45792,23.451796,23.43941,0.58387685
133.1,2366.4949,21.586504,2366.251,21.449594,640.0723,0.04459274,0.058496717,2389.7043,21.45729,23.453276,23.449594,0.49849868
133.2,2368.3528,21.448034,2368.3955,21.457907,549.6851,-0.025928726,0.029531673,2391.85,21.456469,23.454453,23.457907,0.4281037
133.3,2370.8398,21.534021,2370.5417,21.451378,620.1645,0.029061059,-0.0014499769,2393.9956,21.455452,23.4538,23.451378,0.48299414
133.4,2372.7175,21.425112,2372.6877,21.447647,658.7328,0.059155423,0.09356968,2396.141,21.454239,23.453377,23.447647,0.5130317
133.5,2374.765,21.621765,2374.8323,21.4551,573.6485,-0.0072229486,-0.048767082,2398.2864,21.452833,23.45416,23.4551,0.44676676
133.6,2376.855,21.387209,2376.9778,21.455042,566.3408,-0.0129134385,0.08625019,2400.4316,21.450047,23.453905,23.455042,0.4410754
133.7,2379.0632,21.38744,2379.1238,21.448853,618.0413,0.027445914,-0.012573642,2402.5764,21.444693,23.45263,23.448853,0.4813406
133.8,2381.191,21.603964,2381.2686,21.451513,563.2816,-0.015242301,-0.059361767,2404.7205,21.436768,23.451916,23.451513,0.43869284
133.9,2383.4468,21.41098,2383.4128,21.455475,482.90192,-0.07790357,-0.05042008,2406.8635,21.426277,23.450722,23.455475,0.37609184
134.0,2385.5903,21.607826,2385.558,21.447718,517.68066,-0.050699353,-0.04670993,2409.0056,21.413216,23.44737,23.447718,0.40317807
134.1,2387.7043,21.523178,2387.7036,21.433994,603.45404,0.016311057,0.03265368,2411.146,21.397587,23.442404,23.433994,0.46997976
134.2,2389.9343,21.418465,2389.847,21.43393,524.5115,-0.045169678,-0.03380399,2413.285,21.37939,23.438007,23.43393,0.40849805
134.3,2392.2275,21.252787,2391.9893,21.434116,426.23367,-0.12171289,-0.1762325,2415.4219,21.358625,23.432493,23.434116,0.3319577
134.4,2394.3225,21.417551,2394.1326,21.419483,472.30832,-0.0856068,-0.004938849,2417.5564,21.33529,23.423994,23.419483,0.3678414
134.5,2395.978,21.412018,2396.275,21.401855,532.569,-0.03840709,0.0062700203,2419.6887,21.30939,23.413807,23.401855,0.41477334
134.6,2397.9033,21.517046,2398.414,21.400324,397.90878,-0.14325938,-0.075311884,2421.8184,21.281065,23.404093,23.400324,0.3098978
134.7,2400.7397,21.549103,2400.553,21.390259,337.13098,-0.19044134,-0.21685788,2423.9448,21.250462,23.391901,23.390259,0.26256308
134.8,2402.4185,21.295935,2402.692,21.364433,428.70425,-0.118730895,-0.09790472,2426.068,21.217583,23.376337,23.364433,0.3338818
134.9,2404.7832,21.425665,2404.8281,21.345547,424.13477,-0.1220035,-0.11213508,2428.1882,21.182426,23.36002,23.345547,0.330323
135.0,2406.727,21.415628,2406.961,21.339088,263.05698,-0.24735567,-0.19095555,2430.3047,21.144993,23.343552,23.339088,0.20487303
135.1,2408.7332,21.42339,2409.0935,21.316048,262.07816,-0.24776924,-0.18975683,2432.417,21.10528,23.323494,23.316048,0.20411071
135.2,2411.3337,21.329704,2411.2253,21.279837,383.59348,-0.15258366,-0.14293112,2434.5256,21.063292,23.30021,23.279837,0.29874882
135.3,2413.5042,21.067652,2413.3523,21.261902,283.67612,-0.23013006,-0.30602762,2436.6296,21.019026,23.277367,23.261902,0.22093156
135.4,2415.361,21.229145,2415.4763,21.244686,153.8233,-0.33100176,-0.24201867,2438.7292,20.972483,23.252867,23.244686,0.119800076
135.5,2417.0815,21.091734,2417.5999,21.207304,221.99458,-0.27734536,-0.24954598,2440.824,20.923662,23.224232,23.207304,0.17289299
135.6,2419.6108,21.148434,2419.7202,21.168694,273.48734,-0.23666085,-0.2670827,2442.9136,20.869303,23.19354,23.168694,0.21299636
135.7,2421.913,21.246067,2421.8347,21.148067,88.008545,-0.38080466,-0.36047757,2444.9976,20.806139,23.162643,23.148067,0.06854248
135.8,2423.6516,21.141829,2423.9475,21.111313,33.359173,-0.42281467,-0.49836934,2447.0745,20.734175,23.127056,23.111313,0.025980663
135.9,2426.0942,21.172194,2426.0576,21.057384,116.49461,-0.3572592,-0.30449155,2449.1438,20.653408,23.086208,23.057384,0.09072789
136.0,2428.1582,21.052824,2428.1611,21.018648,-20.399557,-0.4632952,-0.5368558,2451.2048,20.56384,23.043495,23.018648,-0.015887506
136.1,2430.3757,20.846962,2430.2598,20.976793,-180.9721,-0.5877267,-0.5987684,2453.256,20.46547,22.996399,22.976793,-0.140944
136.2,2432.3792,20.657904,2432.3555,20.909988,-130.08311,-0.54709816,-0.53487545,2455.2974,20.358295,22.94202,22.909988,-0.10131084
136.3,2434.2495,20.859837,2434.4443,20.844955,-162.86461,-0.5716626,-0.5197206,2457.3274,20.242321,22.883186,22.844955,-0.12684159
136.4,2436.764,20.769918,2436.5247,20.79131,-387.2842,-0.7456491,-0.7403219,2459.3455,20.117544,22.820742,22.79131,-0.30162323
136.5,2438.5686,20.615204,2438.6003,20.712898,-410.5763,-0.76263034,-0.73088217,2461.3506,19.983965,22.750217,22.712898,-0.31976345
136.6,2440.6633,20.45323,2440.669,20.623293,-367.4811,-0.72774726,-0.7291556,2463.342,19.848495,22.67323,22.623293,-0.28620026
136.7,2442.54,20.478441,2442.7266,20.551914,-560.31213,-0.8768794,-0.87848866,2465.3203,19.718048,22.59381,22.551914,-0.43638015
136.8,2444.6885,20.444777,2444.7773,20.464226,-603.5446,-0.9092666,-0.90499276,2467.286,19.59262,22.508707,22.464226,-0.47005033
136.9,2446.6433,20.429333,2446.8203,20.362743,-517.2777,-0.8406017,-0.8500546,2469.2393,19.472216,22.418945,22.362743,-0.40286425
137.0,2448.8171,20.298206,2448.8518,20.279343,-643.05475,-0.93734837,-1.0216769,2471.1807,19.356833,22.32893,22.279343,-0.5008215
137.1,2451.217,20.348799,2450.8745,20.187992,-690.314,-0.97283363,-1.0112498,2473.1108,19.24647,22.236212,22.187992,-0.53762776
137.2,2452.6152,19.979406,2452.8894,20.082968,-590.8346,-0.893845,-0.8816063,2475.0303,19.141129,22.140673,22.082968,-0.46015155
137.3,2454.5703,20.081606,2454.893,19.993502,-658.99194,-0.9456441,-0.95810014,2476.9392,19.04081,22.046244,21.993502,-0.5132336
137.4,2457.1814,19.908722,2456.887,19.903992,-719.6582,-0.9916133,-0.9994038,2478.8386,18.945513,21.951553,21.903992,-0.5604814
137.5,2458.8315,19.869282,2458.8733,19.799814,-608.7549,-0.90375805,-0.91992575,2480.7288,18.855236,21.855305,21.799814,-0.47410816
137.6,2460.7153,19.66235,2460.849,19.706001,-601.6503,-0.8968962,-0.94007605,2482.6099,18.767536,21.760717,21.706001,-0.468575
137.7,2463.0222,19.729958,2462.8142,19.62279,-705.01776,-0.9762264,-1.0008813,2484.4822,18.679968,21.667881,21.62279,-0.54907924
137.8,2464.651,19.553534,2464.772,19.524012,-633.1886,-0.9188965,-0.9342381,2486.3457,18.59253,21.573698,21.524012,-0.49313754
137.9,2467.0862,19.355581,2466.721,19.423527,-537.96564,-0.8433293,-0.8430722,2488.2007,18.505224,21.479761,21.423527,-0.41897634
138.0,2468.7937,19.342943,2468.6582,19.344145,-668.8861,-0.9441861,-0.92451715,2490.0469,18.418049,21.388716,21.344145,-0.52093935
138.1,2470.49,19.229515,2470.5876,19.25347,-672.20715,-0.94551367,-0.9545412,2491.8843,18.331003,21.296738,21.25347,-0.52352583
138.2,2472.941,19.198484,2472.5095,19.149567,-527.02106,-0.8310041,-0.8824868,2493.7131,18.244091,21.203575,21.149567,-0.41045254
138.3,2474.2988,18.947737,2474.42,19.065714,-597.2357,-0.8845341,-0.9544382,2495.5332,18.157309,21.113108,21.065714,-0.46513683
138.4,2476.4697,18.980656,2476.3213,18.983591,-682.7932,-0.9500415,-0.8201696,2497.3445,18.070658,21.023172,20.983591,-0.5317704
138.5,2478.2756,18.923079,2478.2158,18.883547,-569.11597,-0.8601414,-0.9166321,2499.1472,17.984138,20.931446,20.883547,-0.44323674
138.6,2480.3608,18.794464,2480.1006,18.791162,-526.18805,-0.8254521,-0.8513834,2500.9417,17.901932,20.841078,20.791162,-0.40980375
138.7,2482.2869,18.849295,2481.9746,18.714602,-630.4205,-0.9055929,-0.8797429,2502.728,17.828224,20.753492,20.714602,-0.49098167
138.8,2483.8481,18.70246,2483.8418,18.625057,-561.14777,-0.8504338,-0.8323908,2504.5076,17.763012,20.665892,20.625057,-0.43703097
138.9,2485.5505,18.531641,2485.7012,18.532389,-420.60992,-0.7397353,-0.713692,2506.281,17.706297,20.579971,20.532389,-0.3275778
139.0,2487.642,18.48363,2487.55,18.461962,-481.05392,-0.7858672,-0.80800307,2508.0493,17.65808,20.499191,20.461962,-0.3746526
139.1,2489.2566,18.418015,2489.392,18.388449,-461.21152,-0.76943266,-0.75750476,2509.8132,17.61836,20.421028,20.388449,-0.359199
139.2,2491.6306,18.347843,2491.228,18.307512,-309.55716,-0.65024567,-0.6471785,2511.5735,17.587137,20.34538,20.307512,-0.24108812
139.3,2493.083,18.059597,2493.0557,18.242163,-273.7417,-0.62148607,-0.6370926,2513.331,17.564411,20.275312,20.242163,-0.21319446
139.4,2494.8032,18.15644,2494.8762,18.186594,-286.9733,-0.6310567,-0.6187863,2515.0867,17.550182,20.21048,20.186594,-0.22349945
139.5,2496.729,17.977192,2496.6921,18.125637,-180.54837,-0.54736805,-0.49459976,2516.8416,17.54445,20.149395,20.125637,-0.140614
139.6,2498.2334,18.194578,2498.5027,18.06675,-44.03187,-0.44027296,-0.44138297,2518.5957,17.542444,20.093039,20.06675,-0.034292735
139.7,2500.1125,18.020416,2500.307,18.0265,-70.65839,-0.46048248,-0.4612598,2520.3499,17.539392,20.043058,20.0265,-0.0550299
139.8,2502.3467,17.968199,2502.1067,17.987532,-75.37304,-0.4636444,-0.41023636,2522.1035,17.535297,19.996965,19.987532,-0.058701742
139.9,2503.7722,18.030504,2503.9036,17.940825,36.213715,-0.37612888,-0.32806087,2523.857,17.530155,19.953289,19.940825,0.028203826
140.0,2505.4873,17.938858,2505.6968,17.896626,148.29175,-0.28826472,-0.20906791,2525.6096,17.523968,19.912855,19.896626,0.115492016
140.1,2507.5916,17.760782,2507.4841,17.873646,52.930775,-0.3622344,-0.4500459,2527.3616,17.516735,19.877514,19.873646,0.041223343
140.2,2509.5056,17.84255,2509.2686,17.849642,-10.021248,-0.4109505,-0.36569455,2529.1128,17.50846,19.844343,19.849642,-0.0078047104
140.3,2511.1958,17.774824,2511.052,17.80834,134.37874,-0.29795358,-0.26787457,2530.8633,17.499136,19.81115,19.80834,0.10465634
140.4,2513.0325,17.589218,2512.8333,17.763672,331.3007,-0.14400914,-0.18829176,2532.6125,17.488768,19.779308,19.763672,0.25802234
