t,fv0_x_noise,fv0_v_noise,fv0_x,fv0_v,fv0_u,fv0_a,fv0_a_noise,lv_x,lv_v,d_fv0_lv,d*_fv0_lv,fv0_a_ref
0.0,-19.900658,-0.09984408,-20.0,0.0,5404.356,3.9392793,3.940171,0.0,0.0,20.0,2.0,4.209
0.1,-20.007957,0.5562134,-19.980305,0.3938877,5404.356,3.9384587,3.940337,7.3195615e-08,1.4639122e-06,19.980305,2.3938878,4.209
0.2,-19.791687,0.9868256,-19.921225,0.78768855,5404.356,3.9375424,3.877409,2.7651674e-07,2.6025107e-06,19.921227,2.7876885,4.209
0.3,-19.518164,1.2206844,-19.822771,1.181393,5404.356,3.9365308,3.8870301,5.7743205e-07,3.4157952e-06,19.822771,3.181393,4.209
0.4,-19.731781,1.7340319,-19.68495,1.5749915,5404.356,3.9354236,3.8941686,9.434101e-07,3.903766e-06,19.684952,3.5749915,4.209
0.5,-19.554604,1.9115597,-19.507776,1.9684745,5404.356,3.934221,3.9365442,1.3419195e-06,4.0664227e-06,19.507778,3.9684746,4.209
0.6,-18.975416,2.2821212,-19.29126,2.3618326,5404.356,3.9329233,3.9368176,1.740429e-06,3.903766e-06,19.291262,4.3618326,4.209
0.7,-18.881927,2.7591486,-19.035414,2.7550561,5404.356,3.9315305,4.008735,2.106407e-06,3.4157952e-06,19.035416,4.755056,4.209
0.8,-18.834148,3.1916296,-18.740253,3.1481354,5404.356,3.9300427,3.9492955,2.4073224e-06,2.6025107e-06,18.740255,5.1481357,4.209
0.9,-18.29728,3.5016627,-18.405792,3.5410614,5404.356,3.9284601,3.7930818,2.6106434e-06,1.4639122e-06,18.405794,5.5410614,4.209
1.0,-18.12473,3.987601,-18.032045,3.9338243,5404.356,3.9267828,3.939915,2.683839e-06,-8.4703295e-22,18.03205,5.9338245,4.209
1.1,-17.71218,4.3570538,-17.619032,4.3264146,5404.356,3.925011,3.8525102,2.5943777e-06,-1.7892261e-06,17.619036,6.3264146,4.209
1.2,-17.118378,4.618993,-17.166769,4.7188234,5404.356,3.923145,3.8748465,2.3097282e-06,-3.903766e-06,17.16677,6.7188234,4.209
1.3,-17.05793,5.16292,-16.675274,5.1110406,5404.356,3.9211848,3.8805761,1.7973589e-06,-6.3436196e-06,16.675276,7.1110406,4.209
1.4,-16.489552,5.58941,-16.144567,5.503057,5404.356,3.9191306,3.8859637,1.0247386e-06,-9.108787e-06,16.14457,7.503057,4.209
1.5,-15.687128,5.9120107,-15.57467,5.8948636,5404.356,3.9169827,3.848225,-4.066423e-08,-1.2199269e-05,15.57467,7.8948636,4.209
1.6,-15.168169,6.4017153,-14.965603,6.2864504,5404.356,3.914741,3.924915,-1.3663181e-06,-1.4313809e-05,14.965601,8.28645,4.209
1.7,-14.254539,6.5560684,-14.317388,6.677809,5404.356,3.9124062,3.8418663,-2.789566e-06,-1.4151152e-05,14.317385,8.677809,4.209
1.8,-13.811653,7.1157236,-13.630049,7.0689287,5404.356,3.9099784,3.9278116,-4.0826885e-06,-1.1711298e-05,13.630045,9.068929,4.209
1.9,-13.18607,7.3427734,-12.90361,7.459801,5404.356,3.9074576,4.019306,-5.0179656e-06,-6.994247e-06,12.903605,9.459802,4.209
2.0,-11.844967,7.739009,-12.138097,7.850417,5404.356,3.904844,3.838376,-5.367678e-06,0.0,12.138092,9.850417,4.209
2.1,-11.381327,8.16684,-11.336171,8.229933,5404.356,3.9022145,3.887989,-4.904106e-06,9.2714445e-06,11.336166,10.229933,4.209
2.2,-10.477221,8.551296,-10.490726,8.645502,5404.356,3.8992333,3.7730603,-3.3995295e-06,2.0820085e-05,10.490724,10.645502,4.209
2.3,-9.896591,8.774168,-9.611642,8.828967,-1819.0532,-1.7278249,-1.7428716,-6.262291e-07,3.4645924e-05,9.611641,10.828967,-1.4167081
2.4,-8.852419,8.45938,-8.743543,8.480795,-6365.322,-5.265988,-5.2338524,3.643515e-06,5.0748957e-05,8.7435465,10.480795,-4.9574156
2.5,-7.909096,7.816127,-7.93128,7.7324114,-6573.9155,-5.4232283,-5.387196,9.637422e-06,6.9129186e-05,7.9312897,9.732411,-5.1198716
2.6,-7.417367,7.1071167,-7.187168,7.139232,-7670.7583,-6.273579,-6.269711,1.7192835e-05,8.197909e-05,7.1871853,9.139233,-5.974111
2.7,-6.4296336,6.345352,-6.504773,6.503915,-7813.2476,-6.3806286,-6.3361654,2.5366346e-05,8.149111e-05,6.5047984,8.503915,-6.085084
2.8,-6.0066814,5.995401,-5.8865533,5.881394,-7502.8213,-6.135261,-6.007958,3.2824166e-05,6.766528e-05,5.886586,7.881394,-5.843319
2.9,-5.3863125,5.202714,-5.327974,5.2864227,-6921.016,-5.6789217,-5.5933065,3.823251e-05,4.050157e-05,5.328012,7.2864227,-5.390199
3.0,-4.946911,4.734105,-4.826569,4.7399774,-6289.956,-5.184678,-5.210804,4.0257586e-05,0.0,4.8266096,6.7399774,-4.8987193
3.1,-4.007382,4.2909102,-4.377837,4.2462564,-5689.9883,-4.7150745,-4.78763,3.7565613e-05,-5.3839438e-05,4.377875,6.2462564,-4.431455
3.2,-3.978586,3.8170965,-3.9758863,3.7971356,-5096.333,-4.2507296,-4.271037,2.8822806e-05,-0.00012101675,3.9759152,5.7971354,-3.969107
3.3,-3.82818,3.5025475,-3.6166377,3.3931296,-4550.4023,-3.82386,-3.871209,1.2695372e-05,-0.00020153192,3.6166506,5.39313,-3.543927
3.4,-3.1313865,3.079133,-3.2958953,3.0312328,-4061.076,-3.4413366,-3.4187691,-1.2150472e-05,-0.00029538496,3.2958832,5.031233,-3.1628318
3.5,-3.2535527,2.6190863,-3.009384,2.7052174,-3607.2148,-3.0866451,-3.1457047,-4.7048514e-05,-0.00040257585,3.009337,4.7052174,-2.8093574
3.6,-2.7118297,2.6296854,-2.7536025,2.4118292,-3189.066,-2.7599447,-2.7635858,-9.105534e-05,-0.0004775607,2.7535114,4.4118295,-2.4836962
3.7,-2.917639,2.1695952,-2.525705,2.150162,-2823.3628,-2.4742472,-2.4323466,-0.00013867315,-0.00047479552,2.5255663,4.1501617,-2.1988807
3.8,-2.5883434,1.9017863,-2.3227062,1.9165204,-2501.5066,-2.2228286,-2.2278633,-0.00018212694,-0.00039428036,2.322524,3.9165204,-1.9482139
3.9,-2.1024592,1.8029714,-2.1418316,1.7065787,-2206.9888,-1.9928066,-2.0401223,-0.00021364172,-0.00023601518,2.1416178,3.7065787,-1.7188386
4.0,-1.8330353,1.5425004,-1.9807287,1.5175552,-1934.2538,-1.779837,-1.7210964,-0.00022544248,1.0842022e-19,1.9805033,3.5175552,-1.5064281
4.1,-1.8031454,1.3879195,-1.837419,1.3479967,-1687.0759,-1.5868483,-1.6807973,-0.00020975423,0.0003137652,1.8372093,3.3479967,-1.313922
4.2,-1.7333993,1.4468263,-1.7102696,1.197608,-1477.1831,-1.4229672,-1.4393569,-0.00015880195,0.0007052804,1.7101108,3.197608,-1.1504542
4.3,-1.6577609,1.0366548,-1.5975401,1.064167,-1298.8824,-1.2837487,-1.2858317,-6.481065e-05,0.0011745456,1.5974753,3.064167,-1.0115907
4.4,-1.7931889,0.9123433,-1.4974846,0.9441194,-1133.8274,-1.1548913,-1.1540958,7.999467e-05,0.0017215607,1.4975646,2.9441195,-0.88304317
4.5,-1.5526234,0.84685016,-1.4086546,0.8351923,-973.23004,-1.0295419,-1.020517,0.000283389,0.002346326,1.4089379,2.8351922,-0.7579673
4.6,-1.4220248,0.84359443,-1.329897,0.7364428,-818.6352,-0.9088992,-0.8783772,0.00053987454,0.002783385,1.330437,2.7364428,-0.6375663
4.7,-1.0489298,0.49760455,-1.2603543,0.648258,-681.86957,-0.8021732,-0.8039436,0.0008174079,0.002767282,1.2611717,2.648258,-0.53105104
4.8,-1.1306449,0.375149,-1.1993685,0.57170457,-579.3995,-0.72218883,-0.74059176,0.0010706729,0.0022980168,1.2004392,2.5717046,-0.4512457
4.9,-1.4983499,0.44476157,-1.1457418,0.5034731,-490.7854,-0.6530183,-0.6733977,0.0012543532,0.0013755895,1.1469961,2.503473,-0.38223162
5.0,-1.0337268,0.27814296,-1.0985436,0.44153526,-405.41592,-0.58639157,-0.6169674,0.0013231327,0.0,1.0998667,2.4415352,-0.3157445
5.1,-1.134165,0.34297672,-1.0571486,0.38545987,-325.18124,-0.52377915,-0.484402,0.0012316951,-0.0018287516,1.0583804,2.38546,-0.25325644
5.2,-1.1565078,0.38590783,-1.0211235,0.33565786,-258.28607,-0.47157133,-0.5038977,0.00093472423,-0.0041106655,1.0220582,2.3356578,-0.20115736
5.3,-0.867529,0.20198187,-0.98986423,0.29105675,-200.31374,-0.4263254,-0.38398686,0.00038690388,-0.0068457415,0.9902511,2.2910569,-0.15600759
5.4,-0.7566168,0.10787756,-0.96281666,0.25056022,-146.1744,-0.3840746,-0.38312465,-0.0004570822,-0.01003398,0.96235955,2.2505603,-0.11384299
5.5,-0.75332344,0.2207396,-0.9395795,0.21380588,-96.411285,-0.34524092,-0.37130368,-0.0016425502,-0.0136753805,0.9379369,2.213806,-0.075086676
5.6,-1.0877126,0.2672171,-0.9198691,0.18096276,-53.895493,-0.3120605,-0.28114015,-0.0031374567,-0.01622275,0.91673166,2.1809628,-0.041974682
5.7,-0.965156,-0.017916208,-0.9033135,0.15158114,-15.008038,-0.28171366,-0.31808636,-0.0047550392,-0.016128898,0.8985585,2.151581,-0.0116885025
5.8,-0.82326454,0.20705785,-0.88951725,0.12503462,25.045757,-0.2504648,-0.21855558,-0.006231175,-0.013393821,0.88328606,2.1250346,0.019506041
5.9,-0.6830663,0.18299392,-0.8781753,0.10126331,66.46702,-0.21815695,-0.20752063,-0.007301742,-0.008017522,0.8708736,2.1012633,0.051765587
6.0,-0.9649018,0.17614965,-0.86906695,0.08074114,105.118034,-0.1880135,-0.21782973,-0.0077026184,0.0,0.8613643,2.0807412,0.08186763
6.1,-0.89900905,0.18515779,-0.86187726,0.063309774,142.05049,-0.15921493,-0.13278319,-0.007169681,0.010658745,0.8547076,2.0633097,0.11063122
6.2,-1.0775679,0.26904163,-0.8563009,0.04884025,178.1202,-0.13109438,-0.1037649,-0.005438808,0.023958713,0.8508621,2.0488403,0.13872288
6.3,-1.0912704,0.0015697394,-0.85202914,0.037178945,214.38905,-0.10282441,-0.044948436,-0.0022458772,0.039899904,0.84978324,2.037179,0.16696967
6.4,-0.68627024,0.03925827,-0.8487754,0.028301112,250.88756,-0.0743812,-0.02607385,0.0026732339,0.05848232,0.85144866,2.028301,0.19539529
6.5,-0.5750268,-0.019341914,-0.84627485,0.02230193,286.69617,-0.046481002,-0.0219173,0.009582647,0.07970595,0.8558575,2.022302,0.22328363
6.6,-0.8586322,0.019158043,-0.8442302,0.018960359,319.64075,-0.020816648,-0.077196196,0.018563826,0.0999176,0.862794,2.0189605,0.24894138
6.7,-0.64169806,0.17124863,-0.8424046,0.017961299,345.7242,-0.00050043955,0.12192891,0.029332906,0.11546402,0.87173754,2.0179613,0.2692556
6.8,-0.76825535,-0.115814954,-0.84058255,0.018686492,364.73843,0.014306709,-0.0558741,0.04142337,0.12634523,0.8820059,2.0186865,0.2840642
6.9,-0.967651,-0.065481775,-0.83862704,0.02062319,376.1749,0.0232098,0.07067296,0.05436869,0.13256122,0.8929958,2.0206232,0.2929711
7.0,-0.7641606,0.16087751,-0.83643967,0.023159415,380.8137,0.026817542,0.048381735,0.06770235,0.134112,0.904142,2.0231595,0.29658386
7.1,-0.5263843,0.12781693,-0.83399165,0.025813276,378.81873,0.025258582,-0.033448536,0.08095783,0.13099757,0.9149495,2.0258133,0.29503015
7.2,-0.83845866,-0.008233399,-0.83129346,0.028079767,370.92526,0.019106546,0.012891498,0.0936686,0.12321791,0.92496204,2.0280797,0.2888826
7.3,-0.5154752,0.11494577,-0.82840395,0.029505566,357.8083,0.008888026,0.004950382,0.10536815,0.11077304,0.9337721,2.0295055,0.2786669
7.4,-1.3493818,0.063857764,-0.8254328,0.029736178,339.65372,-0.0052515096,0.060027625,0.115589954,0.093662955,0.9410227,2.0297363,0.26452783
7.5,-0.65813184,0.17838177,-0.8225123,0.028354311,317.45264,-0.022539336,-0.05820488,0.12386748,0.07188766,0.94637984,2.0283544,0.24723727
7.6,-0.8024114,0.032656744,-0.8198208,0.025205785,294.75467,-0.040210653,-0.053307902,0.12994815,0.04972582,0.94976896,2.0252059,0.22955972
7.7,-0.8773289,0.12299582,-0.8175274,0.020432616,276.0284,-0.054785535,-0.17158902,0.13400725,0.03145614,0.9515347,2.0204327,0.2149754
7.8,-0.797422,0.27857748,-0.81577414,0.014376293,262.76312,-0.06510483,0.021633316,0.13643399,0.017078608,0.95220816,2.0143764,0.20464417
7.9,-1.2121888,0.06733926,-0.81467503,0.007529339,254.75764,-0.07132614,-0.12484955,0.13761759,0.0065932283,0.9522926,2.0075293,0.19840938
8.0,-0.858216,0.0051909713,-0.8142816,0.00025815482,252.45586,-0.07310452,-0.05675898,0.13794725,6.938894e-18,0.95222884,2.0002582,0.19661671
8.1,-0.74319714,0.06527129,-0.81461966,-0.0069734133,255.14082,-0.07099926,-0.076069646,0.13781218,-0.0027010774,0.95243186,1.9930266,0.1987078
8.2,-0.520084,-0.050342545,-0.81566286,-0.013814459,262.70663,-0.0650935,-0.069993556,0.13760163,-0.0015100038,0.9532645,1.9861856,0.20460019
8.3,-0.9210097,0.21891035,-0.81735563,-0.019886423,274.52362,-0.055878397,-0.015385299,0.13770479,0.003573221,0.9550604,1.9801136,0.21380344
8.4,-0.9813025,-0.0068802163,-0.81960374,-0.02488732,290.34445,-0.04354714,0.040015984,0.13851088,0.012548597,0.9581146,1.9751127,0.22612496
8.5,-0.92263526,-0.055817146,-0.82228386,-0.028523814,309.74527,-0.028430382,-0.015855698,0.14040913,0.025416125,0.962693,1.9714762,0.24123465
8.6,-0.64217466,-0.11411205,-0.8252551,-0.03054315,329.972,-0.01267358,0.02008032,0.14367126,0.03982668,0.9689263,1.9694568,0.2569875
8.7,-0.7625922,0.078645535,-0.8283424,-0.031076482,349.52988,0.0025594549,0.019004032,0.14833416,0.053431146,0.9766765,1.9689236,0.2722195
8.8,-0.93737,0.056602992,-0.8314179,-0.030115748,366.47427,0.015754158,0.06663073,0.15431719,0.06622952,0.9857351,1.9698843,0.2854161
8.9,-0.7316771,-0.07767824,-0.8343306,-0.027942805,381.4175,0.027387967,0.004242149,0.16153975,0.078221805,0.99587035,1.9720572,0.2970541
9.0,-0.8175551,0.032943908,-0.8369706,-0.024701227,394.02325,0.03719922,0.09096875,0.16992125,0.089408,1.0068918,1.9752988,0.30687168
9.1,-0.64551395,-0.17140609,-0.839243,-0.020550499,404.23862,0.045147046,0.10067204,0.17938104,0.0997881,1.0186241,1.9794495,0.3148276
9.2,-0.98146933,0.0027838207,-0.84105873,-0.015713237,412.66736,0.051702045,0.105828896,0.18983856,0.10936212,1.0308973,1.9842868,0.32139203
9.3,-0.9078988,0.035013534,-0.8423664,-0.0102621,418.81818,0.05648175,0.023474354,0.20121317,0.118130036,1.0435796,1.9897379,0.32618237
9.4,-0.921523,0.16629943,-0.8431014,-0.004433544,423.64447,0.060229138,0.051812254,0.21342427,0.12609187,1.0565256,1.9955665,0.32994118
9.5,-1.1359447,-0.075345755,-0.84324175,0.0017361292,426.5725,0.062497456,0.0744708,0.22639124,0.1332476,1.069633,2.0017362,0.3322216
9.6,-0.7835286,-0.119798675,-0.8427527,0.008036586,427.57764,0.06326789,-0.0052742143,0.23998784,0.13868433,1.0827405,2.0080366,0.33300442
9.7,-0.78942424,-0.07522731,-0.8416353,0.014315486,425.5898,0.061707363,0.14145337,0.25399652,0.14148913,1.0956318,2.0143156,0.33145624
9.8,-0.8388771,-0.11334386,-0.8398998,0.020312993,420.82147,0.057981882,0.057368055,0.26815405,0.14166202,1.1080538,2.020313,0.32774258
9.9,-0.8845057,0.1595023,-0.83758825,0.025836559,413.12973,0.051980514,0.066176906,0.28219733,0.13920297,1.1197855,2.0258365,0.32175213
10.0,-1.1178343,0.1855335,-0.8347601,0.030669568,402.75534,0.043891206,0.015040985,0.29586306,0.134112,1.1306232,2.0306695,0.3136724
10.1,-0.91562134,0.06662308,-0.8314923,0.034601416,390.0381,0.033979,-0.03236488,0.3088881,0.1263891,1.1403804,2.0346014,0.30376798
10.2,-0.89641774,0.15953426,-0.8278748,0.037404772,375.5962,0.02272586,-0.0074756355,0.32100928,0.11603428,1.148884,2.0374048,0.2925204
10.3,-0.9844991,0.05243823,-0.8240437,0.03904239,358.64447,0.009520345,0.020480555,0.3319634,0.10304753,1.156007,2.0390425,0.27931812
10.4,-0.8523723,0.02976859,-0.82011515,0.039279755,340.1035,-0.004920152,0.028751288,0.3414872,0.08742885,1.1616024,2.0392797,0.2648781
10.5,-0.73542553,0.0046951305,-0.8162357,0.037998892,320.0526,-0.020533549,-0.012443972,0.34931755,0.06917825,1.1655532,2.037999,0.24926217
10.6,-0.435332,0.004157409,-0.8125692,0.03519651,300.31525,-0.035899762,-0.018563563,0.35531434,0.05075787,1.1678835,2.0351965,0.23389038
10.7,-0.77432835,-0.12388112,-0.8092439,0.030899039,284.31216,-0.048354715,-0.065206036,0.35958374,0.034629855,1.1688277,2.030899,0.22142692
10.8,-0.754908,0.051987216,-0.8064181,0.025561739,271.16385,-0.05858427,-0.033771843,0.36235493,0.020794204,1.168773,2.0255618,0.2111868
10.9,-0.8190523,0.01526647,-0.8041631,0.019299861,262.45593,-0.06535377,0.0087878695,0.3638572,0.009250919,1.1680202,2.0192997,0.20440492
11.0,-1.186324,0.087077886,-0.80256975,0.012541811,256.9618,-0.06961938,-0.03437991,0.36431974,1.517883e-18,1.1668894,2.0125418,0.20012599
11.1,-0.80696815,0.014826518,-0.80166537,0.0054741674,255.19365,-0.07098252,-0.03050543,0.36397183,-0.0069585536,1.1656371,2.005474,0.19874895
11.2,-0.78942585,-0.017866144,-0.8014719,-0.0015957735,256.4639,-0.069979355,-0.055278536,0.36304265,-0.011624741,1.1645145,1.9984043,0.19973825
11.3,-0.30932802,-0.095570885,-0.80197644,-0.008451579,260.6394,-0.06671399,-0.14187174,0.36176148,-0.013998563,1.1637379,1.9915484,0.20299019
11.4,-0.841619,-0.0076629245,-0.80314684,-0.014878248,267.42953,-0.061413165,-0.11364649,0.36035755,-0.014080021,1.1635044,1.9851217,0.20827845
11.5,-0.7446209,0.05314774,-0.8049304,-0.020675981,276.50388,-0.05433461,-0.03159082,0.3590601,-0.011869111,1.1639905,1.979324,0.2153457
11.6,-0.81419796,-0.1400554,-0.80725557,-0.025721498,286.63052,-0.046437994,-0.046984944,0.3580312,-0.0087086735,1.1652868,1.9742785,0.22323248
11.7,-1.04378,-0.021256113,-0.81004435,-0.03000349,296.38846,-0.038830016,-0.016837873,0.3572987,-0.0059415437,1.167343,1.9699965,0.23083213
11.8,-0.584665,-0.010225653,-0.81322956,-0.03352995,304.89948,-0.03219464,0.05162653,0.35682324,-0.0035677212,1.1700528,1.96647,0.23746066
11.9,-0.6663478,-0.10824478,-0.81673443,-0.0364383,312.43268,-0.026322033,0.009979767,0.3565655,-0.0015872067,1.1732999,1.9635617,0.24332763
12.0,-0.66228896,-0.097632065,-0.82049537,-0.038846433,319.18918,-0.021055298,0.04188901,0.35648614,7.7249405e-19,1.1769814,1.9611536,0.2485897
12.1,-1.0063577,-0.017669052,-0.82448024,-0.040730137,324.29663,-0.017073873,-0.012339804,0.35654584,0.0011938991,1.1810261,1.9592699,0.25256747
12.2,-0.5480804,-0.15556622,-0.82863927,-0.04222412,328.24008,-0.013999748,-0.05436053,0.35670525,0.0019944904,1.1853445,1.9577758,0.2556387
12.3,-1.1132947,-0.00850407,-0.8329245,-0.04349644,331.8397,-0.011193858,-0.014087167,0.35692507,0.0024017738,1.1898495,1.9565035,0.25844213
12.4,-0.7199546,-0.13405254,-0.837326,-0.04451711,334.3663,-0.009224124,-0.049461715,0.35716593,0.0024157495,1.194492,1.9554828,0.2604099
12.5,-0.4037336,0.060937732,-0.84182477,-0.045347635,335.88156,-0.008042409,0.06987234,0.35738856,0.0020364176,1.1992133,1.9546523,0.26159
12.6,-1.0445063,0.18768965,-0.846399,-0.04609313,337.09125,-0.007098838,0.032420717,0.35756508,0.0014941721,1.2039641,1.9539069,0.26253211
12.7,-0.9643032,-0.13282916,-0.8510437,-0.04675348,338.05066,-0.0063503534,0.019675272,0.35769075,0.0010194078,1.2087344,1.9532465,0.26327935
12.8,-0.8358187,0.0060649556,-0.855749,-0.04735583,338.98953,-0.0056179925,0.056179166,0.35777232,0.0006121242,1.2135214,1.9526441,0.26401055
12.9,-0.96120495,-0.1205714,-0.8605098,-0.04789721,339.8915,-0.0049144602,-0.10591728,0.35781655,0.00027232163,1.2183263,1.9521028,0.26471302
13.0,-1.1754587,0.055753518,-0.86532605,-0.0483419,340.47263,-0.004461029,0.024945868,0.35783017,1.01643954e-19,1.2231562,1.9516581,0.2651656
13.1,-0.85647386,-0.17525,-0.87018645,-0.04872415,341.01788,-0.0040356414,-0.06956793,0.3578199,-0.00020484069,1.2280064,1.9512758,0.26559025
13.2,-1.087538,-0.0010367192,-0.8750773,-0.049095396,341.95178,-0.0033075747,-0.0036703595,0.3577926,-0.00034220042,1.2328699,1.9509046,0.2663176
13.3,-0.785277,-0.13673633,-0.87999547,-0.04943744,343.1316,-0.002388074,-0.017973453,0.35775486,-0.00041207924,1.2377504,1.9505626,0.26723644
13.4,-1.0688328,-0.070366725,-0.8849479,-0.049668264,343.89438,-0.0017935548,0.031293277,0.35771355,-0.0004144771,1.2426615,1.9503317,0.2678305
13.5,-0.5799386,-0.1529091,-0.8899255,-0.04980657,344.39587,-0.0014026989,0.010006665,0.35767534,-0.00034939402,1.2476008,1.9501934,0.26822108
13.6,-1.0515642,0.032326013,-0.89491355,-0.049909033,345.06027,-0.0008850759,0.066370785,0.35764506,-0.00025635943,1.2525586,1.950091,0.2687385
13.7,-0.96431804,-0.13368149,-0.89990574,-0.049983457,345.88437,-0.00024311348,-0.03033797,0.3576235,-0.00017490271,1.2575293,1.9500165,0.26938033
13.8,-0.7421979,0.0051903687,-0.9049013,-0.050006058,346.62198,0.00033139542,0.035787117,0.35760948,-0.000105023915,1.2625108,1.949994,0.2699548
13.9,-1.1560725,-0.0843657,-0.90989965,-0.049955904,347.05582,0.0006691766,0.008780338,0.3576019,-4.6723006e-05,1.2675016,1.9500442,0.27029267
14.0,-0.8693996,-0.061318446,-0.91489154,-0.04987121,347.45483,0.0009797782,-0.08078474,0.35759956,1.0587912e-20,1.2724911,1.9501288,0.27060345
14.1,-0.6584448,-0.034982197,-0.91987336,-0.049757786,347.8294,0.0012712963,-0.044659525,0.3576013,3.514511e-05,1.2774746,1.9502422,0.27089518
14.2,-1.2463388,-0.12580124,-0.9248422,-0.049618762,348.17123,0.0015372436,-0.005956658,0.35760602,5.8712318e-05,1.2824482,1.9503813,0.2711614
14.3,-0.89286894,-0.028419241,-0.92979574,-0.049455952,348.46448,0.0017653101,0.05737993,0.3576125,7.070162e-05,1.2874082,1.950544,0.27138978
14.4,-0.8827562,0.10376708,-0.93473274,-0.049266372,348.65674,0.0019146773,0.025100831,0.35761958,7.1113034e-05,1.2923523,1.9507337,0.2715395
14.5,-0.78328866,-0.12684953,-0.9396533,-0.049040053,348.64056,0.001901643,-0.056473397,0.35762614,5.994655e-05,1.2972794,1.9509599,0.2715269
14.6,-1.1919435,0.06838479,-0.94455343,-0.048796225,348.56027,0.0018386312,-0.0051771803,0.35763133,4.3984335e-05,1.3021848,1.9512038,0.27146438
14.7,-1.2135212,0.101257816,-0.9494299,-0.04855195,348.54935,0.0018296656,0.102719985,0.35763502,3.0008574e-05,1.307065,1.9514481,0.27145588
14.8,-0.8498921,-0.12993321,-0.95428044,-0.048317708,348.6866,0.001936112,0.0074972785,0.35763744,1.8019266e-05,1.3119179,1.9516823,0.27156278
14.9,-0.89970666,-0.19360287,-0.9591036,-0.04809742,348.99734,0.002177695,-0.014188584,0.35763875,8.016407e-06,1.3167423,1.9519026,0.27180478
15.0,-0.91380054,-0.017692333,-0.96389914,-0.047888424,349.45343,0.0025324991,0.027119482,0.35763913,7.4115383e-22,1.3215382,1.9521116,0.27216
15.1,-0.8993782,-0.102422245,-0.9686678,-0.04768149,349.9733,0.0029369679,0.041106623,0.35763884,-6.029956e-06,1.3263067,1.9523185,0.27256486
15.2,-1.1094164,0.1393995,-0.9734115,-0.047460824,350.42188,0.003285904,-0.019522514,0.35763803,-1.007346e-05,1.3310494,1.9525392,0.27291423
15.3,-0.9316821,-0.0437233,-0.97813284,-0.04720405,350.6107,0.0034324697,0.028561208,0.35763693,-1.2130513e-05,1.3357698,1.952796,0.27306128
15.4,-0.9242207,-0.1271068,-0.9828352,-0.046886858,350.3359,0.0032178345,-0.01322664,0.3576357,-1.2201114e-05,1.3404709,1.9531132,0.27284727
15.5,-1.1303811,-0.1612731,-0.9875108,-0.046557162,349.98645,0.0029450383,0.038911417,0.35763457,-1.0285265e-05,1.3451453,1.9534428,0.2725751
15.6,-0.6189977,0.06273127,-0.9921526,-0.04625922,349.91898,0.0028919089,0.011376566,0.35763368,-7.546594e-06,1.3497863,1.9537408,0.27252257
15.7,-0.90199447,-0.10310672,-0.996761,-0.045988325,350.09024,0.0030247911,0.027123183,0.35763305,-5.1487323e-06,1.3543941,1.9540117,0.27265596
15.8,-1.2396036,-0.041317582,-1.0013429,-0.045700464,350.13858,0.0030618648,-0.034897313,0.35763264,-3.0916792e-06,1.3589755,1.9542996,0.2726936
15.9,-0.8745878,0.050187763,-1.0058985,-0.045392513,350.03482,0.0029804746,-0.038083844,0.35763243,-1.3754351e-06,1.3635309,1.9546075,0.2726128
16.0,-1.2053596,-0.09351828,-1.0104233,-0.045092445,350.00305,0.0029551513,0.050230015,0.35763234,-4.4998625e-22,1.3680556,1.9549075,0.27258804
16.1,-0.8575001,-0.049394067,-1.014917,-0.044801183,350.04776,0.0029893995,-0.0009804197,0.3576324,1.0346262e-06,1.3725494,1.9551988,0.27262285
16.2,-0.78766227,-0.046164643,-1.0193814,-0.044507805,350.07758,0.0030120465,0.017263783,0.35763255,1.7284434e-06,1.3770139,1.9554921,0.27264607
16.3,-1.1879549,0.024132792,-1.0238184,-0.04419966,349.98734,0.0029411658,-0.012378606,0.35763273,2.0814516e-06,1.3814511,1.9558003,0.2725758
16.4,-0.83555067,0.015183755,-1.0282259,-0.043890677,349.88815,0.0028633252,0.047799665,0.35763294,2.0936511e-06,1.3858588,1.9561093,0.27249855
16.5,-0.95004565,-0.06560478,-1.0326018,-0.04359341,349.88025,0.002856605,-0.027533894,0.35763314,1.7650415e-06,1.390235,1.9564066,0.2724924
16.6,-0.872534,-0.036945533,-1.0369459,-0.043310437,349.98315,0.0029361898,-0.0038438723,0.3576333,1.2952286e-06,1.3945793,1.9566896,0.27257255
16.7,-0.66190094,-0.08021226,-1.0412595,-0.043034356,350.13553,0.0030543364,0.042353977,0.35763338,8.83818e-07,1.3988929,1.9569657,0.27269122
16.8,-1.094623,-0.19050902,-1.0455453,-0.042747784,350.19513,0.003100207,0.06174859,0.35763347,5.308097e-07,1.4031788,1.9572523,0.27273765
16.9,-1.2005537,-0.016671605,-1.0498064,-0.042431694,350.0064,0.0029526192,-0.023235345,0.3576335,2.362037e-07,1.4074398,1.9575683,0.27259067
17.0,-1.2319417,0.1471075,-1.0540389,-0.042111676,349.77658,0.0027729913,0.10075719,0.3576335,-3.970467e-23,1.4116724,1.9578884,0.27241167
17.1,-1.2214004,-0.13018814,-1.0582384,-0.041816216,349.73636,0.0027410921,0.018403176,0.3576335,-1.7780141e-07,1.4158719,1.9581838,0.27238032
